sample_id,longitude,latitude,class_code,class_name,verified,region_key,extension_stratum,final_review_decision,user_confirmation_status,user_confirmation_timestamp_utc,verification_source,verification_notes,second_reader_class_name,second_reader_confidence,final_resolution_status
RS02_009,102.8912319,2.5074975,1,oil_palm,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,oil_palm,medium,ADJUDICATED_ACCEPT_SECOND_READER
RS02_010,103.4573142,2.0439082,6,builtup_other,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,low,ADJUDICATED_ACCEPT_SECOND_READER
TJ03_001,102.4500662,3.377253,5,forest,True,johor_negeri_pahang_rubber_belt,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ03_002,102.3309721,3.3308781,4,other_agri,True,johor_negeri_pahang_rubber_belt,rubber_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ03_003,102.3485432,3.3172929,4,other_agri,True,johor_negeri_pahang_rubber_belt,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ03_004,102.2759531,2.5675433,4,other_agri,True,johor_negeri_pahang_rubber_belt,rubber_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ03_005,102.6192955,3.0075376,5,forest,True,johor_negeri_pahang_rubber_belt,rubber_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ03_007,103.0015456,3.5241146,2,rubber,True,johor_negeri_pahang_rubber_belt,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_KEEP_ORIGINAL,forest,medium,ADJUDICATED_KEEP_ORIGINAL
TJ03_008,102.1921818,2.9402168,5,forest,True,johor_negeri_pahang_rubber_belt,rubber_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ03_010,102.0914304,3.3070388,5,forest,True,johor_negeri_pahang_rubber_belt,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ03_012,102.4580038,2.8474244,6,builtup_other,True,johor_negeri_pahang_rubber_belt,rubber_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ03_013,102.9287351,3.4185218,6,builtup_other,True,johor_negeri_pahang_rubber_belt,rubber_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_TARGETED_AUTHOR_REVIEW_MATCH_20260603,20260603T041411Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ03_015,102.5821973,3.3645388,5,forest,True,johor_negeri_pahang_rubber_belt,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_003,102.6449635,3.6893466,4,other_agri,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_004,102.6703699,3.5410166,5,forest,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_005,103.6852596,1.3641013,6,builtup_other,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_006,102.7598702,3.3760264,5,forest,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_010,101.8595318,3.8169452,4,other_agri,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_012,102.9854763,4.599015,5,forest,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_013,103.787747,2.3007795,5,forest,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_014,102.3974834,2.4456601,4,other_agri,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_015,103.3109307,3.8432963,5,forest,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_034,103.3363004,3.085303,5,forest,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_ACCEPTED_20260602,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_038,102.650588,3.8263162,6,builtup_other,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_ACCEPTED_20260602,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,low,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_039,103.5055142,1.4775029,1,oil_palm,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_ACCEPTED_20260602,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,oil_palm,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_044,104.007407,1.5951612,5,forest,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_ACCEPTED_20260602,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_049,102.3333946,2.792796,6,builtup_other,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_053,101.6402351,4.6757932,2,rubber,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_KEEP_ORIGINAL,forest,medium,ADJUDICATED_KEEP_ORIGINAL
TJ04_055,101.4775753,3.4911639,6,builtup_other,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_058,102.0569233,2.5938881,4,other_agri,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_063,102.8456642,3.4885978,5,forest,True,johor_negeri_pahang_rubber_belt,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_069,103.2334871,1.9930607,4,other_agri,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_071,102.2854848,3.6459955,5,forest,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_ACCEPTED_20260602,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_072,102.1089554,2.2990286,5,forest,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_ACCEPTED_20260602,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_073,102.2261626,3.7293898,5,forest,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_ACCEPTED_20260602,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_076,101.5834217,4.5028482,4,other_agri,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,low,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_077,102.4888134,4.5315553,5,forest,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_ACCEPTED_20260602,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_079,102.3073554,3.7814824,5,forest,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_ACCEPTED_20260602,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_089,103.2342506,2.4932441,5,forest,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_ACCEPTED_20260602,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_096,102.4864204,1.3566452,5,forest,True,johor_negeri_pahang_rubber_belt,rubber_disagreement,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
TJ04_098,102.3795143,2.5973188,5,forest,True,johor_negeri_pahang_rubber_belt,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
RS03_001,103.4047992,1.608703,3,paddy,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,medium,AGREED_ORIGINAL_AND_SECOND_READER
RS03_003,103.7018087,1.5596808,3,paddy,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
RS03_004,103.6572776,2.2557234,5,forest,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
RS03_005,102.6019406,2.4284818,6,builtup_other,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,medium,ADJUDICATED_ACCEPT_SECOND_READER
RS03_007,103.6319752,2.244585,5,forest,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
RS03_008,103.6345578,1.7938718,6,builtup_other,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,low,ADJUDICATED_ACCEPT_SECOND_READER
RS03_009,104.0804339,1.5142437,3,paddy,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
RS03_010,102.6373514,2.1491266,3,paddy,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,medium,AGREED_ORIGINAL_AND_SECOND_READER
RS03_011,103.5033504,2.3232009,1,oil_palm,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,oil_palm,high,ADJUDICATED_ACCEPT_SECOND_READER
RS03_012,103.9187317,1.7665348,4,other_agri,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,medium,ADJUDICATED_ACCEPT_SECOND_READER
RS03_013,103.838912,1.8336907,5,forest,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
RS03_014,103.1932614,1.7443906,4,other_agri,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,medium,ADJUDICATED_ACCEPT_SECOND_READER
RS03_015,103.8390828,2.0959983,4,other_agri,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,medium,ADJUDICATED_ACCEPT_SECOND_READER
RS03_019,103.7153775,2.0051111,5,forest,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,high,ADJUDICATED_ACCEPT_SECOND_READER
RS03_020,102.9894789,2.8312052,5,forest,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,forest,medium,ADJUDICATED_ACCEPT_SECOND_READER
RS03_021,102.5468425,2.1406666,4,other_agri,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,low,ADJUDICATED_ACCEPT_SECOND_READER
RS03_022,103.7084816,1.381472,6,builtup_other,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,high,ADJUDICATED_ACCEPT_SECOND_READER
RS03_023,102.7842324,2.7794822,1,oil_palm,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,oil_palm,high,ADJUDICATED_ACCEPT_SECOND_READER
RS03_024,104.0323565,1.7836033,1,oil_palm,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,oil_palm,medium,ADJUDICATED_ACCEPT_SECOND_READER
RS03_025,104.1638671,1.5812001,1,oil_palm,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,oil_palm,high,ADJUDICATED_ACCEPT_SECOND_READER
RS03_026,103.3866162,1.9222147,6,builtup_other,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,builtup_other,medium,ADJUDICATED_ACCEPT_SECOND_READER
RS03_027,104.0624906,1.627712,1,oil_palm,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,oil_palm,medium,ADJUDICATED_ACCEPT_SECOND_READER
RS03_028,103.9778992,2.0844737,1,oil_palm,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,oil_palm,high,ADJUDICATED_ACCEPT_SECOND_READER
RS03_029,103.6889514,2.3872798,1,oil_palm,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,oil_palm,medium,ADJUDICATED_ACCEPT_SECOND_READER
RS03_030,102.7491666,2.3643633,4,other_agri,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,other_agri,low,ADJUDICATED_ACCEPT_SECOND_READER
RS03_031,103.0354182,2.3487298,1,oil_palm,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,oil_palm,high,ADJUDICATED_ACCEPT_SECOND_READER
RS03_033,102.4024069,2.6982051,1,oil_palm,True,study_area,,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_EXISTING_VERIFIED,20260602T000000Z,second_reader_vhr_adjudicated_INCLUDED_20260617,ADJUDICATED_ACCEPT_SECOND_READER,oil_palm,medium,ADJUDICATED_ACCEPT_SECOND_READER
TJ01_001,100.2399196,6.4003355,3,paddy,True,kedah_perlis_paddy_belt,paddy_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_002,100.2905502,6.3732723,3,paddy,True,kedah_perlis_paddy_belt,paddy_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_003,100.2543774,6.2013855,3,paddy,True,kedah_perlis_paddy_belt,paddy_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_004,100.4011828,5.9378147,3,paddy,True,kedah_perlis_paddy_belt,paddy_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_005,100.239843,6.2845962,3,paddy,True,kedah_perlis_paddy_belt,paddy_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_006,100.1790111,6.3319104,3,paddy,True,kedah_perlis_paddy_belt,paddy_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
TJ01_007,100.1785207,6.3686688,3,paddy,True,kedah_perlis_paddy_belt,paddy_core,SECOND_READER_ADJUDICATED_INCLUDED,USER_CONFIRMED_AUTHOR_REVIEW80_MATCH_20260603,20260603T091959Z,second_reader_vhr_adjudicated_INCLUDED_20260617,AGREED_ORIGINAL_AND_SECOND_READER,paddy,high,AGREED_ORIGINAL_AND_SECOND_READER
